FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
96.99872277,160.9891235,17.7242508,198,5,Summer,fire4
96.08815776,166.1460357,15.73488,135,5,Summer,fire4
96.13952524,171.8604118,10.02354372,120,2,Summer,fire4
96.23284754,177.3971761,15.6383712,118,5,Summer,fire4
96.28426279,182.6157565,17.4682962,39,5,Summer,fire4
95.87385349,187.4155699,18.1325808,212,5,Summer,fire4
95.92515023,192.5501819,13.0854096,252,4,Summer,fire4
95.12782803,196.7780273,13.8018708,260,3,Summer,fire4
94.84481325,175.4378485,16.64261496,123,4,Summer,fire4
94.0155654,179.6596457,14.7349044,133,2,Summer,fire4
93.36898977,183.3097668,18.537138,130,3,Summer,fire4
94.40803584,188.0893059,8.4337362,126,1,Summer,fire4
96.62361676,193.8434441,8.0572176,148,2,Summer,fire4
97.55127887,200.0934046,11.70342468,74,5,Summer,fire4
97.6031294,206.2210826,11.25933588,229,5,Summer,fire4
97.65499705,211.9742989,11.17223064,45,5,Summer,fire4
97.70688183,217.683806,9.04877064,129,4,Summer,fire4
97.43510918,222.9603979,11.72059848,143,5,Summer,fire4
96.91394556,227.5887854,7.4221308,133,2,Summer,fire4
96.96558567,176.330424,13.88642688,159,5,Summer,fire4
97.01724284,181.9407085,12.46190184,260,4,Summer,fire4
96.77415125,187.2773848,9.078147,302,3,Summer,fire4
96.65033299,192.4980361,14.16954384,115,5,Summer,fire4
96.70188607,197.5864548,17.1590904,122,5,Summer,fire4
96.75345618,202.6523285,12.72282876,57,4,Summer,fire4
96.77797587,207.3996633,13.34317428,112,5,Summer,fire4
96.8295711,212.5079096,9.17954928,56,3,Summer,fire4
96.88118336,217.9823508,11.6051958,38,4,Summer,fire4
96.93281267,223.5141389,10.25808912,303,4,Summer,fire4
94.87465999,130.1548958,11.89143864,22,1,Summer,fire4
94.835075,95.72839063,10.45357704,105,1,Summer,fire4
93.73948539,102.3189347,10.05258024,84,1,Summer,fire4
94.49366668,105.3514289,8.48971008,69,1,Summer,fire4
95.08106378,112.2885601,14.08727916,75,2,Summer,fire4
95.13209878,118.4388648,14.256153,224,2,Summer,fire4
93.72452165,123.1597737,15.1469856,59,1,Summer,fire4
93.77510878,128.3111956,12.8350206,118,1,Summer,fire4
93.82571261,132.7689495,15.14297808,142,2,Summer,fire4
93.59639751,137.0153076,16.1957916,129,2,Summer,fire4
93.64694233,141.4443406,7.94498652,91,1,Summer,fire4
93.69750385,146.0661197,12.8346228,44,1,Summer,fire4
94.18145711,151.4691849,7.35052716,37,1,Summer,fire4
95.75207847,157.8747145,6.63416892,84,1,Summer,fire4
95.803335,163.7888663,13.75511472,80,4,Summer,fire4
95.85460845,169.5398155,11.75262984,92,2,Summer,fire4
93.05893389,123.3842311,16.044588,108,1,Summer,fire4
91.58146963,126.7961189,11.95987716,75,1,Summer,fire4
92.14130384,130.7807835,10.4166252,118,1,Summer,fire4
95.09700397,136.1267831,11.6557002,39,2,Summer,fire4
93.08739131,139.2373393,20.6881884,275,2,Summer,fire4
93.53915536,143.2403862,11.7357966,32,1,Summer,fire4
95.06934635,147.9997426,12.8995632,14,2,Summer,fire4
97.22034375,153.7330337,11.22179868,293,4,Summer,fire4
98.24810212,159.7715609,8.550243,106,4,Summer,fire4
98.26841477,165.1667696,11.61648144,59,5,Summer,fire4
95.14662437,168.5096819,18.58151664,281,5,Summer,fire4
94.15008511,171.9283048,15.2491788,59,2,Summer,fire4
94.20081273,175.3294501,14.20773336,108,2,Summer,fire4
96.39414119,179.8029739,17.6883048,216,5,Summer,fire4
96.90380689,184.8174401,8.18292708,305,2,Summer,fire4
97.26643917,190.0395885,8.15940072,67,3,Summer,fire4
97.31819566,195.3169573,12.21820632,109,5,Summer,fire4
97.11924118,200.2905363,17.91737064,141,5,Summer,fire4
97.04174868,205.1013481,16.18411104,242,5,Summer,fire4
95.47536854,208.8051192,16.9633782,78,5,Summer,fire4
93.88140562,212.2869117,12.9240486,231,2,Summer,fire4
94.2803875,216.6640852,10.40593428,234,1,Summer,fire4
95.50573478,221.3667754,10.9763568,278,2,Summer,fire4
94.69709218,128.0726929,11.1744864,292,1,Summer,fire4
93.13973795,131.9770608,15.4211184,342,1,Summer,fire4
94.06839389,136.9486027,17.93065896,67,2,Summer,fire4
91.49149664,139.5576575,12.8586168,103,1,Summer,fire4
89.35676613,144.1229757,22.24648548,332,1,Summer,fire4
88.3313824,146.0503619,20.0460492,68,1,Summer,fire4
87.16678669,141.0215752,20.55619584,81,1,Summer,fire4
89.00793253,143.1583361,16.66418256,130,1,Fall,fire4
91.99028993,146.1032993,12.46716396,105,1,Fall,fire4
94.49044743,149.9584587,8.82382824,57,1,Fall,fire4
95.69345491,154.2152813,9.7307388,100,2,Fall,fire4
95.74469208,158.5566351,10.10466504,151,2,Fall,fire4
95.63100028,162.610633,10.92997332,62,2,Fall,fire4
95.68221684,166.8440274,8.6206392,344,2,Fall,fire4
95.68664084,170.5100677,9.7046388,348,2,Fall,fire4
94.69034619,173.5505209,13.3136082,114,2,Fall,fire4
94.74125218,176.8049618,10.4182002,114,2,Fall,fire4
92.85577866,179.170276,18.021168,64,2,Fall,fire4
91.00365345,180.8816541,22.8098844,105,2,Fall,fire4
94.07134662,184.1596144,17.37413136,91,4,Fall,fire4
93.79742489,186.5281806,18.2662632,74,4,Fall,fire4
90.20256966,161.589811,32.6856852,114,5,Fall,fire4
90.25199401,163.4888189,15.458823,319,1,Fall,fire4
91.40675062,166.0274571,16.5600108,26,1,Fall,fire4
91.45657254,168.6771626,10.21335228,124,1,Fall,fire4
91.99070352,171.7393806,14.06294532,108,1,Fall,fire4
92.15455319,174.6377757,18.51353892,18,2,Fall,fire4
88.59358192,175.7480637,17.437482,89,1,Fall,fire4
88.64247506,136.2762129,20.33113068,320,1,Fall,fire4
86.70709219,59.02921103,33.2005248,323,1,Fall,fire4
94.59347586,32.30299618,19.80840096,26,1,Spring,fire4
93.48056822,43.15409888,18.1195776,79,1,Spring,fire4
91.66639129,54.57027355,20.4678576,137,1,Spring,fire4
94.80989674,71.31460603,15.23683908,91,1,Spring,fire4
91.49852398,73.5101262,19.6361856,96,1,Spring,fire4
93.16475809,77.19987866,11.94280056,23,1,Spring,fire4
95.30674468,82.40127081,8.9231184,47,1,Summer,fire4
95.35785418,87.07982445,10.50442308,95,1,Summer,fire4
95.40898055,91.87963265,8.9126406,150,1,Summer,fire4
95.46012381,97.11105204,10.76461956,139,1,Summer,fire4
92.88746874,99.90133304,20.98740744,141,2,Summer,fire4
91.7023678,101.8546843,17.8179732,152,1,Summer,fire4
91.75228731,104.3780183,20.7129294,326,1,Summer,fire4
91.99615414,108.0549255,18.86177628,116,1,Summer,fire4
93.04631095,112.1246577,17.72463096,47,1,Summer,fire4
94.09025458,116.5826905,8.55375264,6,1,Summer,fire4
93.37123523,85.61806931,9.6979194,58,1,Summer,fire4
93.33139482,50.36464768,16.2904482,125,1,Summer,fire4
94.80084666,56.99312473,12.67335864,300,1,Summer,fire4
95.67489559,64.11643144,7.6558374,66,1,Summer,fire4
95.72612664,70.2763565,9.68399064,85,1,Summer,fire4
95.17419212,75.43272416,15.9115356,122,1,Summer,fire4
95.22525786,80.83457784,17.2902096,110,1,Summer,fire4
95.27634046,85.58081376,18.6129,104,2,Summer,fire4
95.32743992,90.04785244,13.74421932,121,1,Summer,fire4
95.51407123,94.93328847,11.5539336,119,1,Summer,fire4
95.7334075,100.116345,11.9856582,122,1,Summer,fire4
95.78465786,105.1796226,11.5153596,126,1,Summer,fire4
95.83592515,110.1001611,11.20278708,142,1,Summer,fire4
96.06496445,115.1900608,11.08869588,296,2,Summer,fire4
95.16984394,119.2104023,17.3130624,84,3,Summer,fire4
95.22090825,123.7903019,10.06702668,102,1,Summer,fire4
95.27198941,128.3580003,9.76051656,86,1,Summer,fire4
95.32308743,132.8305724,12.84014052,115,2,Summer,fire4
95.37420233,137.4447168,10.6343028,104,2,Summer,fire4
96.00013406,142.3533372,9.43275816,117,2,Summer,fire4
96.96908404,147.7811276,10.22332248,273,3,Summer,fire4
97.57777818,155.8887161,8.9364204,65,4,Summer,fire4
97.7632449,164.1854211,8.64130428,76,4,Summer,fire4
97.81516541,172.2473671,11.71566396,78,5,Summer,fire4
97.20605859,179.2871442,9.88252416,118,4,Summer,fire4
96.70218129,186.0991062,13.5153774,70,5,Summer,fire4
96.75375149,192.7250494,9.66328308,113,3,Summer,fire4
97.08068452,199.711698,9.07669656,61,4,Summer,fire4
97.13237969,206.5435584,11.28814848,246,4,Summer,fire4
97.18409193,212.821728,12.83740668,275,5,Summer,fire4
96.69711905,218.5290774,13.3827606,125,5,Summer,fire4
96.61846577,224.3635022,11.49970212,163,4,Summer,fire4
96.67000834,230.287389,9.52565616,144,4,Summer,fire4
96.56849062,179.1922829,10.30429008,154,3,Summer,fire4
94.90589096,183.1992765,10.34345808,224,2,Summer,fire4
94.84333508,122.1926632,7.09111728,226,1,Summer,fire4
93.04465883,65.47885496,15.834402,110,1,Summer,fire4
93.24223654,71.45246232,16.36844256,74,1,Summer,fire4
95.2229462,78.64014044,12.15534132,79,1,Summer,fire4
96.32982168,86.6173948,8.15505624,49,1,Summer,fire4
96.38126895,94.13156205,13.78464984,61,2,Summer,fire4
96.43273321,101.4224241,12.86646552,64,2,Summer,fire4
95.49160972,107.1341283,13.10700708,120,2,Summer,fire4
95.52898474,113.1228931,10.7503614,158,1,Summer,fire4
95.58016761,119.245694,12.97012428,24,2,Summer,fire4
95.35674045,124.7442346,12.54397572,25,2,Summer,fire4
93.108296,128.7316161,15.2746488,124,1,Summer,fire4
92.4493254,132.3540549,21.99487428,125,2,Summer,fire4
94.34464193,137.6467167,9.06407676,142,1,Summer,fire4
96.52189136,144.1404248,6.75483876,161,1,Summer,fire4
98.24333518,151.7238786,8.0956062,35,4,Summer,fire4
98.9005135,159.6142832,8.2416438,225,4,Summer,fire4
98.95280949,166.5271715,5.49176688,254,4,Summer,fire4
99.00512274,173.2243082,10.8395208,122,5,Summer,fire4
97.51581765,177.912562,13.27146372,140,5,Summer,fire4
97.14627092,182.9450101,10.15217748,119,4,Summer,fire4
96.18817359,187.2659698,15.1780878,119,5,Summer,fire4
96.23957409,191.6847059,11.85513624,128,4,Summer,fire4
96.56289253,196.5254453,9.5408316,109,3,Summer,fire4
96.61441675,201.3503558,13.057353,120,4,Summer,fire4
96.66595797,206.2530866,11.48356584,123,4,Summer,fire4
96.53863679,210.6988868,12.23356572,282,4,Summer,fire4
97.2653874,216.2035557,15.5898648,70,5,Summer,fire4
97.70639675,193.4320522,13.61896812,89,5,Summer,fire4
98.32015305,199.797144,14.01046092,25,5,Summer,fire4
97.95989495,204.9641086,14.7365928,341,5,Summer,fire4
96.09698488,209.195936,15.2068824,86,5,Summer,fire4
96.14835528,213.7917609,9.2096442,128,2,Summer,fire4
96.19974264,218.5058881,12.3591672,110,4,Summer,fire4
96.92488083,223.5718586,10.3791276,53,4,Summer,fire4
96.98391236,228.7476383,10.44867168,91,4,Summer,fire4
97.03557558,233.6561769,16.25007708,123,5,Summer,fire4
96.82902982,238.0000565,18.76072932,31,5,Summer,fire4
96.8806419,242.2840076,14.886072,208,5,Summer,fire4
98.51763283,247.8086719,12.61975464,271,5,Summer,fire4
98.48696266,252.9782217,9.11964708,115,5,Summer,fire4
98.36933873,258.0660213,11.42399268,123,5,Summer,fire4
98.42145935,263.5187339,11.8363284,148,5,Summer,fire4
98.42263794,268.4986668,13.22086752,219,5,Summer,fire4
97.3354923,272.8652121,12.39687648,288,5,Summer,fire4
95.68548774,276.7483451,26.4401712,35,5,Summer,fire4
92.54311803,279.2879698,20.00790252,20,3,Summer,fire4
93.43537692,282.9190068,12.47089428,63,2,Summer,fire4
95.30173618,286.5933053,12.40830072,67,3,Summer,fire4
92.80068244,288.724157,16.90196976,78,2,Summer,fire4
91.26524286,290.5970598,17.2411416,122,1,Summer,fire4
90.34706784,151.3574711,11.75712876,138,1,Summer,fire4
90.22740497,153.4202821,21.49277508,138,1,Summer,fire4
92.59503494,156.9086933,11.24466912,138,1,Summer,fire4
93.10873285,160.5843865,10.80358848,201,1,Summer,fire4
94.92440153,165.2548109,10.07405784,219,2,Summer,fire4
97.07524398,170.9210159,8.09223228,274,2,Summer,fire4
97.81731215,176.8906944,7.35160284,313,3,Summer,fire4
98.06867976,183.0596385,7.5399156,104,4,Summer,fire4
98.61555877,189.4830052,10.02627072,232,5,Summer,fire4
97.65982952,194.3754779,17.337042,19,5,Summer,fire4
94.39053528,132.4704657,11.1431052,125,1,Summer,fire4
88.70789987,121.8682412,17.6056416,137,1,Summer,fire4
93.67348544,129.8659747,7.37017668,87,1,Summer,fire4
95.24259131,135.3937329,10.3717404,331,1,Summer,fire4
94.4493794,139.7696163,11.0318832,350,1,Summer,fire4
94.66031822,144.6331392,6.80109588,140,1,Summer,fire4
96.88176533,149.9584812,11.01006108,146,3,Summer,fire4
96.93339483,155.3479116,12.62966652,356,4,Summer,fire4
98.07248328,161.3740498,11.53453716,104,5,Summer,fire4
95.56008999,165.2675478,13.01093316,356,3,Summer,fire4
94.51575164,168.8234466,12.49958592,82,2,Summer,fire4
95.42721943,173.5893762,11.33364528,113,2,Summer,fire4
95.85305135,178.7158249,10.796013,360,2,Summer,fire4
95.81908886,182.9811615,9.94102452,79,2,Summer,fire4
95.31311651,186.1036053,8.8000344,67,2,Fall,fire4
94.29321734,188.9487837,18.20548548,85,4,Fall,fire4
92.4452142,190.9908879,19.28551536,87,2,Fall,fire4
92.49537896,193.5804329,15.268167,151,1,Fall,fire4
93.91705589,196.973569,7.52283144,126,1,Fall,fire4
94.91149245,200.7154651,9.3869658,70,2,Fall,fire4
93.50793282,203.3029312,12.30096492,31,1,Fall,fire4
93.16705326,206.0887722,11.45771208,346,1,Fall,fire4
96.39955491,210.4267833,16.1332092,43,5,Fall,fire4
96.43327531,214.2116197,16.3047348,331,5,Fall,fire4
93.78316705,216.5706224,19.95750108,334,4,Fall,fire4
96.73419403,220.3291159,11.5704936,151,4,Fall,fire4
96.7857748,224.0760502,10.26272988,333,4,Fall,fire4
96.55532675,227.7658553,6.63181236,5,2,Fall,fire4
96.60684847,231.6367825,9.8506422,60,4,Fall,fire4
97.27295109,235.729027,14.7332448,77,5,Fall,fire4
95.44588043,146.2568522,14.4628056,30,3,Fall,fire4
90.93506183,153.5622402,8.84401632,10,1,Fall,fire4
91.55967531,156.1166635,11.3953428,328,1,Fall,fire4
93.03496513,158.9336568,9.05211216,336,1,Fall,fire4
92.91247217,161.0840483,14.8492512,154,1,Fall,fire4
93.16523746,130.9200931,17.13414672,203,2,Fall,fire4
89.62272495,132.2278645,20.32682184,272,1,Fall,fire4
90.84984001,134.57641,12.42420336,323,1,Fall,fire4
87.66355466,105.8907724,21.8806974,146,1,Fall,fire4
87.7607429,69.53808607,28.8513864,96,1,Fall,fire4
87.46738351,70.92337627,32.5375488,9,1,Fall,fire4
94.95968706,69.04452032,7.31698812,93,1,Summer,fire5
95.01068198,73.97304978,8.71610544,103,1,Summer,fire5
94.91124431,78.3597826,8.88276132,66,1,Summer,fire5
95.85770031,88.51854716,8.1541476,56,1,Summer,fire5
95.90899171,93.3221144,6.52590972,73,1,Summer,fire5
95.96030004,98.18724658,11.288349,206,2,Summer,fire5
94.12314422,101.2278737,10.55815992,335,1,Summer,fire5
95.28001052,109.3941045,9.2268324,96,1,Summer,fire5
94.98549209,113.7331627,10.91115576,147,1,Summer,fire5
93.6725055,117.4017206,13.48689708,243,1,Summer,fire5
93.90101183,122.123342,5.46893712,41,1,Summer,fire5
94.71531308,127.6573149,2.60969868,257,1,Summer,fire5
95.10560848,133.5342835,6.21475776,268,1,Summer,fire5
95.98154784,139.9952007,4.90135896,301,1,Summer,fire5
96.16475462,108.9292507,5.89244508,136,1,Summer,fire5
96.21614739,114.296444,8.15405544,307,2,Summer,fire5
96.26755713,119.6384484,5.75835696,197,1,Summer,fire5
96.31898385,124.7830134,8.37332352,134,2,Summer,fire5
96.37042754,130.0786527,7.24122432,119,2,Summer,fire5
96.61530683,135.3621586,7.51580208,115,2,Summer,fire5
96.66684835,140.5394859,5.46238296,84,2,Summer,fire5
96.6765068,145.2866333,5.19231564,209,2,Summer,fire5
96.18540918,149.8973401,8.34396588,251,2,Summer,fire5
96.18105065,154.5944978,5.44467132,256,2,Summer,fire5
96.23244881,159.4797092,2.70627372,121,1,Summer,fire5
96.28386393,164.567312,6.053004,132,2,Summer,fire5
96.33529603,169.1681676,13.3866144,131,5,Summer,fire5
94.20059966,172.4197092,12.216834,127,2,Summer,fire5
92.65945206,175.5173594,8.3924712,149,1,Summer,fire5
93.24256358,179.4982438,4.84822404,122,1,Summer,fire5
94.78763224,183.9646199,4.41880776,220,1,Summer,fire5
95.54259497,188.7315207,2.50875684,91,1,Summer,fire5
96.1399587,193.7976269,4.22891676,127,2,Summer,fire5
96.40927339,200.0025268,9.60951816,143,4,Summer,fire5
96.14110458,204.7255329,13.87337544,133,5,Summer,fire5
96.11277148,209.2988883,9.9424836,158,4,Summer,fire5
96.03413023,213.9898873,7.02447192,256,2,Summer,fire5
96.08547987,219.1131789,5.44119912,296,2,Summer,fire5
97.18280905,225.2130841,6.35692212,110,3,Summer,fire5
97.80517859,231.8098535,6.89450868,119,4,Summer,fire5
97.85711294,238.2216414,5.91410736,115,4,Summer,fire5
97.90906445,244.6200525,5.73694812,102,4,Summer,fire5
97.96103311,250.6143797,2.25079956,66,2,Summer,fire5
97.64793001,256.2580956,4.16373624,59,3,Summer,fire5
97.30474592,261.575021,2.78548848,291,2,Summer,fire5
97.01246782,266.887949,4.28312772,84,2,Summer,fire5
97.06414046,272.600143,3.94109064,100,2,Summer,fire5
97.11583017,278.4576486,8.04551976,101,4,Summer,fire5
97.16753694,284.452086,4.22657064,104,2,Summer,fire5
96.24455798,289.2688902,8.30319048,84,3,Summer,fire5
94.09257286,140.3771408,7.3622772,70,1,Summer,fire5
94.66675594,67.05805748,12.23533548,110,1,Summer,fire5
94.06847409,71.82236854,9.0380304,94,1,Summer,fire5
95.44203134,88.08417105,6.34539816,273,1,Summer,fire5
95.49318551,93.65163025,8.3546676,32,1,Summer,fire5
96.88752233,99.89621048,5.44914072,15,1,Summer,fire5
97.11786823,106.0918488,5.0963346,293,1,Summer,fire5
96.42214511,111.3244076,6.27450516,98,1,Summer,fire5
96.47362286,116.6466692,3.34321848,103,1,Summer,fire5
96.52511761,121.9064913,5.70459816,276,1,Summer,fire5
96.7589564,127.5916902,6.47531064,60,2,Summer,fire5
97.24462219,133.5702264,4.434786,105,2,Summer,fire5
97.23418124,138.9239653,5.46249456,212,2,Summer,fire5
97.0721546,143.6447765,8.2103112,304,3,Summer,fire5
97.12384695,148.7204224,7.71674868,66,3,Summer,fire5
97.17555637,153.7277758,8.6046534,110,4,Summer,fire5
95.11878489,156.8885838,9.54863928,154,2,Summer,fire5
92.85226427,159.6356643,12.93944904,238,1,Summer,fire5
93.11009274,163.1427168,8.1828198,126,1,Summer,fire5
93.38193036,166.7085187,10.3701546,232,1,Summer,fire5
93.8718437,170.2018523,9.79729344,233,1,Summer,fire5
94.45967641,173.8442016,6.54146316,275,1,Summer,fire5
95.37606026,178.0211817,10.2144924,287,2,Summer,fire5
95.61428294,182.3370937,10.28606904,23,2,Summer,fire5
95.66549397,186.6991456,7.67926296,65,2,Summer,fire5
95.57685738,162.2919683,6.7696452,118,2,Summer,fire5
95.23586513,101.5536966,3.77119224,290,1,Summer,fire5
93.8034418,83.67569358,11.26687428,336,1,Summer,fire5
93.85405499,88.49926552,10.381824,129,1,Summer,fire5
94.75619495,93.6804489,7.05154896,112,1,Summer,fire5
95.23282479,98.95875711,2.05437528,82,1,Summer,fire5
95.46467993,103.6097563,8.3329344,131,1,Fall,fire5
94.08852494,106.9387883,16.5087432,105,2,Fall,fire5
91.16722665,111.1446424,12.69816372,100,1,Fall,fire5
92.42140517,114.475443,10.876788,153,1,Fall,fire5
90.8728947,115.6024627,17.0308152,81,1,Fall,fire5
92.89288811,120.8844804,8.25010056,113,1,Fall,fire5
94.315547,124.2768867,5.46885468,123,1,Fall,fire5
94.16116843,126.4767691,4.4761392,63,1,Fall,fire5
94.01657642,128.7334696,8.584542,105,1,Fall,fire5
90.35405835,130.3577957,12.07127268,93,1,Fall,fire5
92.46969041,56.2917426,20.985048,236,1,Summer,fire5
94.65248254,83.25257824,6.83053164,63,1,Summer,fire5
90.83306072,48.85210534,30.492504,125,1,Summer,fire5
92.34272928,57.16677891,18.12901212,147,1,Summer,fire5
94.59486789,73.86947286,8.77188708,96,1,Summer,fire5
94.74754171,90.60829763,9.0637146,103,1,Summer,fire5
94.3952168,95.05870028,11.2057704,117,1,Summer,fire5
94.17268263,99.53152937,13.33570536,270,1,Summer,fire5
94.31961166,104.1428299,9.54747972,89,1,Summer,fire5
95.28277736,109.8828446,1.86054876,73,1,Summer,fire5
95.47308186,115.5395157,6.86033424,74,1,Summer,fire5
95.37027772,120.5421942,10.5752124,111,2,Summer,fire5
94.18767083,124.4500045,10.8119592,72,1,Summer,fire5
94.23841086,128.6058247,2.691967104,108,1,Summer,fire5
94.41552208,133.3040731,7.9843896,128,1,Summer,fire5
94.46633735,138.1417314,8.08510068,245,1,Summer,fire5
95.85614516,143.5670182,10.54160568,273,2,Summer,fire5
96.79002695,149.5832937,8.32287384,139,2,Summer,fire5
97.29519602,155.587586,4.12052976,163,2,Summer,fire5
96.76635948,160.5716502,7.8214104,144,2,Summer,fire5
96.30505697,165.4057133,13.23186588,159,5,Summer,fire5
96.35649606,170.5117335,11.81450664,223,4,Summer,fire5
96.40795214,175.7507446,8.97091452,226,3,Summer,fire5
96.4594252,180.9579982,10.88902188,336,4,Summer,fire5
96.51091526,186.2631589,1.87399872,81,1,Summer,fire5
96.56242232,191.5050714,2.201044104,129,1,Summer,fire5
96.61394638,196.4836668,2.6875152,108,2,Summer,fire5
96.66548745,201.5105421,5.04578484,68,2,Summer,fire5
96.71704554,206.7498895,3.09814236,100,2,Summer,fire5
96.76862065,157.2690949,6.05267964,72,2,Summer,fire5
96.02535124,132.449411,6.95908512,75,1,Summer,fire5
94.72272083,137.373915,6.83144784,53,1,Summer,fire5
94.77363751,142.3508344,3.9288096,61,1,Summer,fire5
94.82457101,147.6557542,5.31993384,64,1,Summer,fire5
94.87552132,144.7813401,4.61106972,121,1,Summer,fire5
95.00301973,151.1904434,5.6366568,157,1,Summer,fire5
95.05402895,157.1255641,9.58947732,36,2,Summer,fire5
95.09107379,162.7106153,4.43801484,63,1,Summer,fire5
95.14211209,168.4448478,2.43523314,117,1,Summer,fire5
95.51457388,174.6033751,1.607915412,119,1,Summer,fire5
96.05326242,180.8390084,1.882856016,137,1,Summer,fire5
96.10461838,186.7620625,2.76487668,160,1,Summer,fire5
96.12521752,192.089324,8.6357826,77,2,Summer,fire5
96.17659724,197.6815282,11.02390488,224,4,Summer,fire5
96.95979304,203.2096443,7.11725508,252,3,Summer,fire5
97.20582438,208.7915406,2.99807838,118,2,Summer,fire5
97.25756086,214.2457322,2.28752172,138,2,Summer,fire5
97.30931442,219.0128313,4.51841544,112,2,Summer,fire5
97.02811009,223.5359394,4.33155096,113,2,Summer,fire5
96.92270752,193.4426647,6.04456956,127,2,Summer,fire5
96.39396474,198.0914355,10.77138828,109,4,Summer,fire5
95.60653273,202.4319445,5.69850552,118,2,Summer,fire5
95.27485079,206.8579393,2.23645752,123,1,Summer,fire5
95.32594976,211.3867458,9.83951496,272,2,Summer,fire5
95.3770656,215.429285,2.865631572,70,1,Summer,fire5
95.96237498,220.3086727,6.27414408,85,2,Summer,fire5
96.34606151,225.402902,2.187181584,48,1,Summer,fire5
97.68227226,231.0601494,3.493037376,48,2,Summer,fire5
98.03852661,236.7739923,3.52917594,84,3,Summer,fire5
98.19644105,242.4579816,4.99145436,119,4,Summer,fire5
97.51956453,247.1784708,1.81991592,104,2,Summer,fire5
97.23153363,130.3330415,5.1075216,56,2,Summer,fire5
96.93466157,84.72842682,10.05349968,97,1,Summer,fire5
93.54339056,88.99884527,9.62945388,266,1,Summer,fire5
94.56824085,95.57194996,4.51499688,120,1,Summer,fire5
95.1610848,102.1527511,1.66138164,123,1,Summer,fire5
95.21214621,107.8496393,8.821971,149,1,Summer,fire5
94.72106148,113.0927846,5.3727372,257,1,Summer,fire5
94.77197761,118.3869599,4.83849792,280,1,Summer,fire5
95.62262628,124.7123504,7.16584248,41,1,Summer,fire5
96.68866192,132.1288063,5.99946516,22,2,Summer,fire5
96.74022766,138.7880132,8.9482608,68,2,Summer,fire5
95.80233307,143.5534574,6.42821292,70,1,Summer,fire5
95.85360619,148.8999045,4.8697038,82,1,Summer,fire5
95.90489624,107.1024261,6.36971256,119,1,Summer,fire5
95.95620322,92.93979217,7.847262,135,1,Summer,fire5
92.5195162,79.75021063,17.0037396,137,1,Summer,fire5
93.57538424,93.1553618,10.83623328,219,1,Summer,fire5
93.62592213,97.43005926,12.0548376,270,1,Summer,fire5
94.10261864,102.1837745,9.44747748,303,1,Summer,fire5
95.65650696,107.8185392,2.759203656,104,1,Summer,fire5
96.51548253,114.0818966,1.82625336,230,1,Summer,fire5
96.56699109,119.9566683,1.52998884,74,1,Summer,fire5
96.61851666,125.7468271,2.81792088,121,1,Summer,fire5
96.28176861,130.7828316,7.2977112,125,2,Summer,fire5
95.56284162,135.1416874,9.08004816,134,2,Summer,fire5
94.31177069,138.9235183,12.82962708,138,2,Summer,fire5
92.21124071,144.6001771,10.27356588,137,1,Summer,fire5
92.26132823,147.2655547,13.11182136,299,1,Summer,fire5
92.99624815,154.4452131,7.4134692,139,1,Summer,fire5
92.55446753,157.1069216,13.39000632,148,1,Summer,fire5
91.98749006,159.418404,7.49260728,341,1,Summer,fire5
92.60924925,165.8586293,3.04654482,351,1,Summer,fire5
94.26067204,169.9260181,10.78244748,83,2,Summer,fire5
94.8810704,166.2846428,10.00016172,113,2,Summer,fire5
92.22774354,119.8732461,17.5552128,359,1,Summer,fire5
91.80963168,103.0375277,15.735699,80,1,Summer,fire5
93.28533151,67.91390142,13.16401992,72,1,Summer,fire5
93.33577364,71.49855176,12.71381148,99,1,Summer,fire5
93.38623242,75.64668514,13.03972092,100,1,Summer,fire5
93.43670786,80.44550997,11.1181356,77,1,Summer,fire5
93.48719997,84.97023613,12.3707736,86,1,Summer,fire5
93.12117104,88.74560343,17.8619184,116,1,Summer,fire5
94.14617577,93.65823557,11.92465512,117,1,Summer,fire5
94.88721612,98.72496232,11.503746,166,1,Summer,fire5
89.87447792,77.11572513,24.05567592,258,1,Summer,fire5
92.81968665,71.23933637,16.4178396,264,1,Summer,fire5
93.73287364,79.964501,11.82254148,78,1,Summer,fire5
95.27984989,85.27062489,7.4501172,87,1,Summer,fire5
93.64874556,88.91252851,13.96821312,93,1,Summer,fire5
95.76344019,65.59521135,11.62632816,73,1,Summer,fire5
95.88342762,59.98809822,12.5629308,206,1,Summer,fire5
95.56952319,66.03123985,12.52139616,335,1,Summer,fire5
95.62071944,72.29443305,10.36096416,55,1,Summer,fire5
96.0595603,78.70960685,11.9519568,96,1,Summer,fire5
96.11091834,84.8831911,11.05593336,147,1,Summer,fire5
96.16229334,90.76862711,13.001616,243,2,Summer,fire5
96.2136853,96.94834051,9.38759868,41,1,Summer,fire5
95.61561002,102.0908747,14.04465912,257,2,Summer,fire5
96.03217486,107.8574827,10.7241732,268,2,Summer,fire5
96.74459645,113.7091407,10.0984752,301,2,Summer,fire5
96.85944733,119.6022383,6.28075512,136,2,Summer,fire5
97.48955524,125.8188186,9.67945968,307,4,Summer,fire5
96.41704331,130.9234589,15.5496276,197,5,Summer,fire5
95.42165233,135.6716593,16.637634,134,4,Summer,fire5
